# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  22385         1.577   1.932   2.687   8.775   8.875   8.925   10.150   10.190   10.220 1.082   1.137   1.202 1.087   1.142   1.207 0.8725 0.0201903590855 0.00846 
  22834         3.347   3.347   3.347   8.925   8.925   8.925   10.610   10.610   10.620 0.862   0.867   0.877 0.867   0.872   0.882 1.4175 0.0269160193937 0.002371 
  22857         0.997   2.912   4.092   8.825   8.875   9.075   9.892   9.917   9.997 0.677   0.832   0.917 0.682   0.837   0.917 0.445 0.0130507624298 0.01404 
  23441         2.132   2.402   3.157   8.775   9.025   9.075   10.320   10.330   10.420 0.982   1.127   1.287 0.987   1.042   1.297 1.67 0.0341401728174 0.003464 
  23761         3.257   3.257   3.257   9.325   9.325   9.325   10.630   10.640   10.640 0.217   0.227   0.232 0.232   0.242   0.247 1.215 0.0232841276409 0.002429 
  23855         2.107   3.207   3.737   8.675   8.725   8.825   10.000   10.060   10.080 0.932   1.117   1.197 1.027   1.127   1.212 2.0475 0.0416452866481 0.006212 
  23927         1.522   3.467   3.782   9.075   9.175   9.225   10.290   10.320   10.380 0.642   0.787   0.932 0.657   0.792   0.937 1.18125 0.0243305959648 0.0021 
  24354         2.342   2.657   3.177   8.775   8.875   8.875   10.420   10.470   10.480 1.307   1.342   1.392 1.317   1.352   1.402 1.85 0.0372338189688 0.001216 
  24372         0.512   0.512   0.512   9.225   9.225   9.225   10.690   10.700   10.700 0.393   0.383   0.378 0.383   0.373   0.368 0.4875 0.00906397263897 0.0853 
  24497         1.727   1.727   1.727   8.575   8.575   8.575   10.940   10.940   10.950 2.127   2.132   2.142 2.142   2.147   2.157 0.895 0.0179287645977 0.1903 
  24779         2.027   2.027   2.027   9.175   9.275   9.275   11.050   11.060   11.070 1.227   1.242   1.257 1.232   1.247   1.262 1.2225 0.024725290696 0.000703 
  24786         2.472   2.472   2.472   8.225   8.225   8.225   9.137   9.137   9.147 0.677   0.682   0.692 0.692   0.697   0.707 0.72 0.0148346646406 0.1656 
  24943         2.057   2.207   3.692   8.725   8.875   8.975   10.230   10.270   10.310 1.147   1.172   1.357 1.152   1.177   1.362 1.35375 0.0276407308152 0.001042 
  25037         2.207   3.067   3.782   8.425   8.575   8.725   10.010   10.080   10.100 1.217   1.272   1.397 1.222   1.292   1.407 1.8825 0.0375675178845 0.00533 
  25137         1.402   1.402   1.402   8.525   8.525   8.525   9.772   9.777   9.787 1.072   1.077   1.102 1.077   1.082   1.107 1.0875 0.0215531778399 0.002266 
  25206         3.317   3.317   3.317   9.125   9.125   9.125   11.370   11.370   11.370 1.237   1.237   1.237 1.242   1.242   1.242 1.1375 0.0224741379145 0.001251 
  25295         2.622   2.622   2.622   9.125   9.125   9.125   10.980   10.980   10.980 1.512   1.512   1.512 1.522   1.522   1.522 1.7575 0.0348505649165 0.003059 
  25373         0.872   0.872   1.852   8.625   8.625   8.775   9.457   9.507   9.527 0.282   0.727   0.742 0.562   0.737   0.747 0.675 0.0141945412043 0.006793 
  25573         3.047   3.047   3.047   9.075   9.075   9.075   10.880   10.880   10.880 1.227   1.227   1.227 1.237   1.237   1.237 1.095 0.0230589998699 8.378e-05 
  2583         3.882   3.882   3.882   8.225   8.225   8.225   9.552   9.557   9.572 1.152   1.157   1.172 1.152   1.157   1.172 0.94 0.020023498071 0.002837 
