# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  2697         0.767   0.957   2.912   8.825   9.025   9.225   10.010   10.110   10.130 0.727   0.782   1.007 0.732   0.792   1.007 0.505 0.0109444906231 0.01177 
  2793         4.082   5.537   5.537   8.425   9.175   9.175   10.660   10.720   10.730 0.237   0.247   1.987 0.252   0.262   1.997 2.95875 0.0568850355981 0.001372 
  2903         1.972   3.482   3.482   8.825   9.375   9.375   9.582   9.742   9.757 0.248   0.238   0.482 0.243   0.233   0.492 0.495 0.00997354500667 0.04991 
  2976         0.572   0.592   1.352   8.525   8.775   8.775   9.802   9.842   9.852 0.912   0.927   0.997 0.912   0.927   1.007 0.155 0.00599728897086 0.04885 
  3404         1.112   1.247   1.332   8.775   8.875   9.025   10.040   10.060   10.150 0.777   0.942   1.017 0.787   0.942   1.032 0.4325 0.0114921832129 0.01283 
  3683         1.502   2.427   3.872   8.875   9.125   9.225   10.210   10.300   10.330 0.897   0.942   1.202 0.907   0.942   1.202 0.9925 0.023296791088 0.01042 
  4171         1.437   1.832   2.227   9.125   9.175   9.325   10.690   10.730   10.780 1.052   1.177   1.287 1.057   1.177   1.292 1.01 0.0230959325423 0.01397 
  4187         0.747   0.932   1.092   8.225   8.275   8.575   9.667   9.682   9.732 0.977   1.257   1.277 0.987   1.262   1.282 0.6125 0.0138032776905 0.001484 
  4216         2.712   2.712   3.597   9.025   9.175   9.175   11.220   11.290   11.300 1.387   1.407   2.047 1.402   1.422   2.047 1.715 0.0323156506201 0.003992 
  4348         2.617   2.817   2.847   8.775   8.825   9.175   10.510   10.520   10.670 0.977   1.122   1.177 0.982   1.132   1.187 2.03 0.0383692621117 0.002883 
  4376         1.917   2.577   4.042   8.975   9.025   9.375   10.990   11.110   11.130 0.617   1.392   1.807 0.632   1.392   1.817 1.5175 0.0281715264052 0.08209 
  4608         1.837   1.837   1.837   9.175   9.175   9.175   11.100   11.100   11.110 0.917   0.927   0.932 0.932   0.942   0.947 1.3875 0.0261273802743 0.003014 
  482         3.382   3.637   3.977   8.975   9.025   9.325   10.580   10.600   10.690 1.017   1.242   1.457 1.017   1.257   1.457 2.2925 0.0444937961968 0.0039 
  513         1.472   1.757   4.772   8.475   8.975   9.325   9.987   10.030   10.070 0.417   0.772   1.357 0.417   0.782   1.357 2.0225 0.0387459146234 0.002501 
  528         2.667   2.667   2.667   9.025   9.025   9.025   11.080   11.090   11.100 0.927   0.932   0.942 0.937   0.942   0.952 0.8675 0.0163932272601 0.044 
  6141         0.452   1.557   1.587   8.275   8.425   8.575   9.522   9.542   9.582 0.837   0.917   1.052 0.842   0.917   1.062 0.535 0.0132673461928 0.001734 
  6159         0.702   0.767   1.417   7.975   8.375   8.575   9.347   9.447   9.467 0.672   0.867   1.122 0.682   0.877   1.132 0.495 0.0115170352088 0.007405 
  6221         2.092   2.577   3.392   8.875   8.925   9.575   10.970   11.000   11.340 0.567   1.797   1.882 1.592   1.812   1.887 1.515 0.0317146886316 0.000173 
  7011         0.707   0.707   2.367   8.875   9.075   9.075   9.942   9.987   10.000 0.383   0.368   0.142 0.373   0.358   0.157 0.3975 0.00749888491711 0.07439 
  7183         2.012   3.277   4.262   8.875   8.875   8.975   10.970   11.010   11.070 1.762   1.887   1.987 1.772   1.892   1.992 1.52 0.0326908744912 0.0006985 
  7195         1.447   1.507   2.767   9.025   9.125   9.275   10.870   10.960   10.980 1.432   1.522   1.667 1.437   1.527   1.667 1.205 0.0255292239404 0.002316 
  7837         1.202   1.202   1.627   8.625   8.725   8.725   10.350   10.380   10.420 1.372   1.417   1.462 1.387   1.427   1.472 0.5725 0.0141934236532 0.008297 
  7886         1.937   3.297   3.297   9.325   9.425   9.425   10.750   10.780   10.800 0.357   0.452   0.992 0.367   0.467   0.997 0.575 0.0121819784928 0.03967 
  79         1.802   2.647   3.677   8.925   9.125   9.225   10.970   11.010   11.080 1.487   1.587   1.767 1.527   1.597   1.772 2.32 0.0461973189157 0.002816 
  797         2.402   3.042   3.727   8.975   9.075   9.175   10.480   10.570   10.620 1.072   1.192   1.372 1.082   1.202   1.382 2.055 0.041162019812 0.001551 
  8154         3.577   3.727   3.727   8.825   8.925   8.925   10.450   10.530   10.550 1.397   1.427   1.472 1.412   1.457   1.477 2.1825 0.0436115133881 0.0005373 
  8402         0.967   1.577   4.447   8.875   9.075   9.125   9.842   9.902   9.942 0.537   0.667   0.777 0.572   0.682   0.847 0.855 0.0200787474709 0.01473 
  9769         4.017   4.042   4.042   8.875   8.875   8.925   10.820   10.820   10.890 1.647   1.657   1.672 1.652   1.667   1.682 2.1 0.043492793656 0.0007 
  9871         0.532   0.787   3.852   8.375   8.775   8.875   9.407   9.492   9.517 0.402   0.482   0.802 0.417   0.497   0.822 0.7775 0.0176823209732 0.005412 
  9884         0.587   0.587   0.587   8.775   8.775   8.775   9.302   9.307   9.317 1.412   1.422   1.427 1.007   1.012   1.022 0.405 0.0115644660491 0.005221 
  994         1.717   1.822   3.092   8.475   8.525   8.625   9.817   9.872   9.892 1.047   1.192   1.222 1.077   1.197   1.227 1.215 0.0247398342759 0.008249 
