#ID     Ln(Age/yr)    sigma(Ln(Age/yr))  Ln(StM/MSun)  sigma(Ln(StM/MSun))   EBV    sigma(EBV)    ln(tau)   sigma(ln(tau))    SFR    sigma(SFR)    BF_Chi2     Quality(1=best)
39	0.201810E+02 	 0.445637E+00 	 0.225910E+02 	 0.136419E+00 	 0.413080E+00 	 0.219789E-01  	 -0.115740E+01 	 0.970520E+00  	  0.158300E+02   	   0.288921E+01   	30.52     	1
40	0.185500E+02 	 0.151765E+00 	 0.223280E+02 	 0.101062E+00 	 0.492540E+00 	 0.878660E-02  	 -0.212830E+01 	 0.227190E+00  	  0.783590E+02   	   0.699813E+01   	252.56    	1
41	0.208170E+02 	 0.460312E+00 	 0.225010E+02 	 0.157399E+00 	 0.309220E+00 	 0.248698E-01  	 -0.312100E-01 	 0.882632E+00  	  0.106610E+02   	   0.254962E+01   	29.00     	1
42	0.197350E+02 	 0.207877E+00 	 0.227290E+02 	 0.679144E-01 	 0.190580E+00 	 0.175021E-01  	 -0.212420E+01 	 0.247119E+00  	  0.152870E+02   	   0.285764E+01   	30.48     	2
43	0.214350E+02 	 0.490329E+00 	 0.208300E+02 	 0.194208E+00 	 0.125420E+00 	 0.318342E-01  	 0.152060E+01 	 0.755223E+00  	  0.145360E+01   	   0.451959E+00   	17.04     	1
44	0.188460E+02 	 0.469516E+00 	 0.208270E+02 	 0.217175E+00 	 0.431210E+00 	 0.194161E-01  	 -0.213580E+01 	 0.116149E+01  	  0.117090E+02   	   0.207150E+01   	36.30     	1
45	0.202760E+02 	 0.419177E+00 	 0.211370E+02 	 0.123209E+00 	 0.145850E+00 	 0.213288E-01  	 -0.128260E+01 	 0.951810E+00  	  0.274280E+01   	   0.664081E+00   	7.99      	1
46	0.204440E+02 	 0.336352E+00 	 0.214260E+02 	 0.108340E+00 	 0.115190E+00 	 0.238623E-01  	 -0.112200E+01 	 0.475500E+00  	  0.314840E+01   	   0.692927E+00   	13.02     	1
47	0.205550E+02 	 0.439541E+00 	 0.211390E+02 	 0.138035E+00 	 0.116420E+00 	 0.256231E-01  	 -0.729980E+00 	 0.904103E+00  	  0.273530E+01   	   0.604648E+00   	20.19     	1
48	0.201500E+02 	 0.256475E+00 	 0.236260E+02 	 0.786046E-01 	 0.472830E+00 	 0.220870E-01  	 -0.210680E+01 	 0.317043E+00  	  0.106820E+02   	   0.497225E+01   	16.90     	1
49	0.186170E+02 	 0.339953E+00 	 0.214240E+02 	 0.155740E+00 	 0.329250E+00 	 0.111388E-01  	 -0.215010E+01 	 0.118876E+01  	  0.288330E+02   	   0.337597E+01   	38.49     	1
50	0.202210E+02 	 0.420756E+00 	 0.227470E+02 	 0.138019E+00 	 0.304540E+00 	 0.190695E-01  	 -0.769420E+00 	 0.993670E+00  	  0.222370E+02   	   0.378203E+01   	36.84     	1
51	0.196060E+02 	 0.419476E+00 	 0.213330E+02 	 0.136087E+00 	 0.192970E+00 	 0.190185E-01  	 -0.174300E+01 	 0.108580E+01  	  0.762810E+01   	   0.116987E+01   	8.65      	1
52	0.216330E+02 	 0.482357E+00 	 0.240160E+02 	 0.203522E+00 	 0.436050E+00 	 0.323916E-01  	 0.159590E+01 	 0.530757E+00  	  0.287690E+02   	   0.112093E+02   	109.25    	1
53	0.208940E+02 	 0.157601E+00 	 0.237950E+02 	 0.246191E-01 	 0.161460E+00 	 0.350663E-01  	 -0.211760E+01 	 0.961675E-01  	  0.150330E+00   	   0.106485E+01   	140.36    	2
54	0.199710E+02 	 0.371111E+00 	 0.218790E+02 	 0.123041E+00 	 0.304900E+00 	 0.210516E-01  	 -0.169060E+01 	 0.979452E+00  	  0.680930E+01   	   0.169711E+01   	33.19     	1
55	0.197750E+02 	 0.160600E+00 	 0.230010E+02 	 0.546821E-01 	 0.397470E+00 	 0.145934E-01  	 -0.212120E+01 	 0.221413E+00  	  0.182150E+02   	   0.361554E+01   	27.00     	1
56	0.194580E+02 	 0.425687E+00 	 0.224210E+02 	 0.113033E+00 	 0.212590E+00 	 0.152357E-01  	 -0.226150E+01 	 0.111220E+01  	  0.175800E+02   	   0.305598E+01   	40.28     	1
57	0.196430E+02 	 0.152082E+00 	 0.207890E+02 	 0.600122E-01 	 0.723310E-01 	 0.193947E-01  	 -0.213500E+01 	 0.227195E+00  	  0.270710E+01   	   0.517273E+00   	22.55     	1
58	0.204480E+02 	 0.324443E+00 	 0.213090E+02 	 0.104758E+00 	 0.145470E+00 	 0.334270E-01  	 -0.134990E+01 	 0.395408E+00  	  0.208320E+01   	   0.584252E+00   	6.06      	1
59	0.216040E+02 	 0.997476E-01 	 0.232400E+02 	 0.592861E-01 	 0.157200E+00 	 0.202361E-01  	 -0.731400E+00 	 0.437030E-01  	  0.153230E+01   	   0.664037E+00   	15.43     	2
60	0.204600E+02 	 0.351516E+00 	 0.231430E+02 	 0.108242E+00 	 0.229760E+00 	 0.192568E-01  	 -0.102990E+01 	 0.667035E+00  	  0.184880E+02   	   0.369873E+01   	27.65     	1
61	0.197480E+02 	 0.278516E+00 	 0.212640E+02 	 0.942463E-01 	 0.225780E+00 	 0.265512E-01  	 -0.213800E+01 	 0.349211E+00  	  0.333920E+01   	   0.655120E+00   	7.25      	2
62	0.201800E+02 	 0.453083E+00 	 0.205960E+02 	 0.173675E+00 	 0.174220E+00 	 0.285821E-01  	 -0.117620E+01 	 0.101406E+01  	  0.212240E+01   	   0.593183E+00   	13.23     	1
63	0.210090E+02 	 0.555884E+00 	 0.206290E+02 	 0.187764E+00 	 0.885680E-01 	 0.298528E-01  	 0.493420E+00 	 0.100676E+01  	  0.154540E+01   	   0.474771E+00   	7.22      	1
64	0.212030E+02 	 0.517003E+00 	 0.217550E+02 	 0.213343E+00 	 0.131730E+00 	 0.295031E-01  	 0.158500E+01 	 0.774229E+00  	  0.470870E+01   	   0.167897E+01   	14.04     	1
65	0.184130E+02 	 0.531129E+00 	 0.198630E+02 	 0.268016E+00 	 0.268830E+00 	 0.227410E-01  	 -0.215030E+01 	 0.117367E+01  	  0.782700E+01   	   0.145626E+01   	13.47     	1
66	0.197540E+02 	 0.409612E+00 	 0.211270E+02 	 0.123744E+00 	 0.118730E+00 	 0.210146E-01  	 -0.174630E+01 	 0.101549E+01  	  0.473780E+01   	   0.810832E+00   	10.84     	1
67	0.213270E+02 	 0.323449E+00 	 0.251620E+02 	 0.759920E-01 	 0.134450E+00 	 0.108203E+00  	 -0.159570E+01 	 0.189828E+00  	  0.777390E+00   	   0.102030E+02   	21.75     	1
68	0.203790E+02 	 0.495117E+00 	 0.210600E+02 	 0.143849E+00 	 0.118800E+00 	 0.230910E-01  	 -0.737770E+00 	 0.111734E+01  	  0.332180E+01   	   0.701360E+00   	16.48     	1
69	0.187730E+02 	 0.316848E+00 	 0.225160E+02 	 0.123934E+00 	 0.427220E+00 	 0.861826E-02  	 -0.212270E+01 	 0.113715E+01  	  0.706790E+02   	   0.682376E+01   	65.28     	1
70	0.196700E+02 	 0.230259E+00 	 0.210790E+02 	 0.744272E-01 	 0.100910E+00 	 0.212155E-01  	 -0.212380E+01 	 0.309483E+00  	  0.344880E+01   	   0.613009E+00   	29.59     	2
71	0.209330E+02 	 0.165913E+00 	 0.240190E+02 	 0.244062E-01 	 0.161450E+00 	 0.406130E-01  	 -0.229810E+01 	 0.106058E+00  	  0.252670E-01   	   0.155009E+01   	38.72     	1
72	0.196250E+02 	 0.380758E+00 	 0.205640E+02 	 0.119319E+00 	 0.130500E+00 	 0.286090E-01  	 -0.216320E+01 	 0.678336E+00  	  0.215920E+01   	   0.461636E+00   	9.88      	1
73	0.196290E+02 	 0.313198E+00 	 0.204720E+02 	 0.952746E-01 	 0.342810E-01 	 0.223180E-01  	 -0.218120E+01 	 0.695176E+00  	  0.189640E+01   	   0.433371E+00   	14.48     	1
74	0.199060E+02 	 0.136569E+00 	 0.205630E+02 	 0.592481E-01 	 0.179480E-03 	 0.175247E-01  	 -0.212360E+01 	 0.181273E+00  	  0.110140E+01   	   0.264050E+00   	82.14     	2
75	0.213050E+02 	 0.116122E+00 	 0.246970E+02 	 0.701244E-01 	 0.178510E+00 	 0.148203E-01  	 -0.188030E+01 	 0.238419E+00  	  0.562110E-01   	   0.454861E+00   	28.94     	2
76	0.220910E+02 	 0.215040E+00 	 0.245470E+02 	 0.110416E+00 	 0.323360E+00 	 0.181778E-01  	 0.160550E+01 	 0.291177E+00  	  0.290480E+02   	   0.420241E+01   	27.28     	1
77	0.195800E+02 	 0.167643E+00 	 0.223460E+02 	 0.616305E-01 	 0.129950E+00 	 0.150237E-01  	 -0.212960E+01 	 0.396053E+00  	  0.149400E+02   	   0.244776E+01   	22.78     	1
78	0.199840E+02 	 0.281762E+00 	 0.252300E+02 	 0.797306E-01 	 0.368270E+00 	 0.319202E-01  	 -0.213370E+01 	 0.351272E+00  	  0.900540E+02   	   0.187259E+02   	52.39     	2
79	0.198220E+02 	 0.265600E+00 	 0.235800E+02 	 0.719858E-01 	 0.442160E+00 	 0.195518E-01  	 -0.213180E+01 	 0.411259E+00  	  0.281540E+02   	   0.625691E+01   	20.35     	1
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   NA   NA   3
 81	0.210380E+02 	 0.169934E+00 	 0.231550E+02 	 0.359589E-01 	 0.158940E+00 	 0.477373E-01  	 -0.182550E+01 	 0.296329E+00  	  0.201690E+00   	   0.117704E+01   	23.37     	1
82	0.216910E+02 	 0.326930E+00 	 0.254330E+02 	 0.102812E+00 	 0.104140E+00 	 0.994583E-01  	 -0.915670E+00 	 0.384688E+00  	  0.450150E+01   	   0.127373E+02   	17.12     	1
83	0.212390E+02 	 0.447868E+00 	 0.211580E+02 	 0.163218E+00 	 0.106290E+00 	 0.294813E-01  	 0.205350E+00 	 0.785152E+00  	  0.172150E+01   	   0.502706E+00   	4.88      	1
84	0.205540E+02 	 0.925208E-01 	 0.249740E+02 	 0.307674E-01 	 0.318480E+00 	 0.159608E-01  	 -0.202050E+01 	 0.431051E-01  	  0.922770E+01   	   0.714884E+01   	16.24     	2
85	0.210870E+02 	 0.602078E+00 	 0.218860E+02 	 0.214383E+00 	 0.368440E+00 	 0.425383E-01  	 -0.435830E+00 	 0.918591E+00  	  0.285260E+01   	   0.136520E+01   	7.55      	1
86	0.181830E+02 	 0.325029E+00 	 0.212310E+02 	 0.169933E+00 	 0.256370E+00 	 0.114403E-01  	 -0.213900E+01 	 0.117792E+01  	  0.404920E+02   	   0.497860E+01   	17.28     	1
87	0.207930E+02 	 0.209522E+00 	 0.224730E+02 	 0.422815E-01 	 0.281000E+00 	 0.388746E-01  	 -0.206520E+01 	 0.287955E+00  	  0.132400E+00   	   0.327962E+00   	11.51     	1
88	0.198300E+02 	 0.223723E+00 	 0.221170E+02 	 0.750846E-01 	 0.232020E+00 	 0.175117E-01  	 -0.228880E+01 	 0.280921E+00  	  0.453820E+01   	   0.164034E+01   	23.59     	2
89	0.201340E+02 	 0.301578E+00 	 0.215070E+02 	 0.919279E-01 	 0.178340E+00 	 0.279012E-01  	 -0.205360E+01 	 0.346732E+00  	  0.157680E+01   	   0.705766E+00   	4.48      	2
90	0.198770E+02 	 0.184191E+00 	 0.214470E+02 	 0.637766E-01 	 0.201880E+00 	 0.256988E-01  	 -0.213350E+01 	 0.200320E+00  	  0.283920E+01   	   0.690515E+00   	28.66     	1
91	0.224120E+02 	 0.117564E+01 	 0.212630E+02 	 0.539922E+00 	 0.398150E-01 	 0.713341E-01  	 0.152640E+01 	 0.110360E+01  	  0.701920E+00   	   0.142735E+01   	14.29     	1
92	0.211680E+02 	 0.140127E+00 	 0.231400E+02 	 0.407258E-01 	 0.221990E+00 	 0.305952E-01  	 -0.133480E+01 	 0.259769E+00  	  0.114340E+01   	   0.332147E+00   	17.98     	1
93	0.193560E+02 	 0.362876E+00 	 0.218880E+02 	 0.114433E+00 	 0.182950E+00 	 0.152597E-01  	 -0.218130E+01 	 0.112676E+01  	  0.140960E+02   	   0.207939E+01   	42.04     	1
94	0.195760E+02 	 0.215418E+00 	 0.217960E+02 	 0.789640E-01 	 0.130350E+00 	 0.176406E-01  	 -0.213780E+01 	 0.383847E+00  	  0.859290E+01   	   0.149826E+01   	26.69     	1
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   NA   NA   3
 96	0.212580E+02 	 0.224687E+00 	 0.240740E+02 	 0.356224E-01 	 0.263060E+00 	 0.367736E-01  	 -0.109270E+01 	 0.332289E+00  	  0.463160E+01   	   0.133147E+01   	23.00     	2
97	0.185250E+02 	 0.413339E+00 	 0.206710E+02 	 0.212141E+00 	 0.224710E+00 	 0.152244E-01  	 -0.227400E+01 	 0.113015E+01  	  0.145030E+02   	   0.264431E+01   	34.82     	1
98	0.200110E+02 	 0.107900E+00 	 0.228700E+02 	 0.343428E-01 	 0.185900E+00 	 0.150696E-01  	 -0.217190E+01 	 0.125665E+00  	  0.706000E+01   	   0.179565E+01   	24.58     	2
99	0.197470E+02 	 0.234212E+00 	 0.204200E+02 	 0.611977E-01 	 0.356990E-03 	 0.511170E-02  	 -0.212220E+01 	 0.376490E+00  	  0.147840E+01   	   0.198111E+00   	156.71    	2
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   NA   NA   3
 101	0.198620E+02 	 0.261489E+00 	 0.245560E+02 	 0.711079E-01 	 0.347910E+00 	 0.185861E-01  	 -0.217890E+01 	 0.410572E+00  	  0.604010E+02   	   0.152996E+02   	21.28     	1
102	0.210340E+02 	 0.783182E-01 	 0.240270E+02 	 0.263691E-01 	 0.115380E+00 	 0.199634E-01  	 -0.229820E+01 	 0.931467E-01  	  0.768190E-02   	   0.861271E-01   	36.77     	2
103	0.196430E+02 	 0.337175E+00 	 0.206200E+02 	 0.131100E+00 	 0.100110E+00 	 0.285679E-01  	 -0.201200E+01 	 0.101120E+01  	  0.266230E+01   	   0.741367E+00   	38.94     	1
104	0.195440E+02 	 0.481519E+00 	 0.212220E+02 	 0.144454E+00 	 0.222380E+00 	 0.232442E-01  	 -0.224170E+01 	 0.105398E+01  	  0.448100E+01   	   0.967104E+00   	13.61     	1
105	0.200030E+02 	 0.428924E+00 	 0.212060E+02 	 0.167110E+00 	 0.268130E+00 	 0.253466E-01  	 -0.141720E+01 	 0.104053E+01  	  0.435080E+01   	   0.109228E+01   	24.65     	1
106	0.195410E+02 	 0.565614E+00 	 0.216790E+02 	 0.149800E+00 	 0.268160E+00 	 0.237042E-01  	 -0.211870E+01 	 0.996056E+00  	  0.847130E+01   	   0.146612E+01   	23.95     	2
107	0.195860E+02 	 0.241313E+00 	 0.237360E+02 	 0.904315E-01 	 0.274330E+00 	 0.143709E-01  	 -0.212780E+01 	 0.453532E+00  	  0.593840E+02   	   0.109047E+02   	27.20     	1
108	0.217600E+02 	 0.314366E+00 	 0.245650E+02 	 0.125124E+00 	 0.277700E+00 	 0.317695E-01  	 -0.158950E+00 	 0.305286E+00  	  0.133410E+02   	   0.516585E+01   	12.82     	1
109	0.195300E+02 	 0.384530E+00 	 0.222040E+02 	 0.112920E+00 	 0.340130E+00 	 0.175612E-01  	 -0.213560E+01 	 0.808518E+00  	  0.143350E+02   	   0.228137E+01   	30.78     	1
110	0.206640E+02 	 0.320794E+00 	 0.220970E+02 	 0.100308E+00 	 0.250630E+00 	 0.305933E-01  	 -0.117180E+01 	 0.389548E+00  	  0.353540E+01   	   0.108376E+01   	13.44     	1
111	0.209980E+02 	 0.610135E-01 	 0.238690E+02 	 0.187797E-01 	 0.161950E+00 	 0.189132E-01  	 -0.230200E+01 	 0.193687E-01  	  0.977870E-02   	   0.279828E-01   	28.66     	2
112	0.206600E+02 	 0.690498E-01 	 0.237910E+02 	 0.239258E-01 	 0.201880E+00 	 0.140437E-01  	 -0.229870E+01 	 0.299489E-01  	  0.277340E+00   	   0.666024E+00   	25.17     	1
113	0.196580E+02 	 0.256847E+00 	 0.210500E+02 	 0.824321E-01 	 0.143930E+00 	 0.203821E-01  	 -0.213660E+01 	 0.339404E+00  	  0.337960E+01   	   0.594269E+00   	25.45     	1
114	0.207370E+02 	 0.205315E+00 	 0.237020E+02 	 0.730726E-01 	 0.425130E+00 	 0.274053E-01  	 -0.125880E+01 	 0.224632E+00  	  0.123950E+02   	   0.486501E+01   	17.82     	1
115	0.219080E+02 	 0.705819E+00 	 0.240410E+02 	 0.219179E+00 	 0.549060E+00 	 0.373237E-01  	 0.144090E+01 	 0.103944E+01  	  0.208230E+02   	   0.879644E+01   	31.12     	1
116	0.196230E+02 	 0.474397E+00 	 0.221760E+02 	 0.150127E+00 	 0.366300E+00 	 0.207925E-01  	 -0.185180E+01 	 0.107339E+01  	  0.155070E+02   	   0.279023E+01   	37.51     	1
117	0.196470E+02 	 0.337379E+00 	 0.208450E+02 	 0.104201E+00 	 0.164750E+00 	 0.220359E-01  	 -0.225890E+01 	 0.711575E+00  	  0.230730E+01   	   0.611548E+00   	10.37     	1
118	0.208210E+02 	 0.473851E+00 	 0.209620E+02 	 0.146720E+00 	 0.880850E-01 	 0.286159E-01  	 -0.555510E+00 	 0.868245E+00  	  0.166400E+01   	   0.449670E+00   	15.40     	1
119	0.180060E+02 	 0.355612E+00 	 0.195770E+02 	 0.176739E+00 	 0.219720E+00 	 0.131785E-01  	 -0.164610E+01 	 0.108992E+01  	  0.101660E+02   	   0.145119E+01   	43.06     	1
120	0.196030E+02 	 0.389485E+00 	 0.207420E+02 	 0.121340E+00 	 0.928000E-01 	 0.243580E-01  	 -0.221940E+01 	 0.882645E+00  	  0.248930E+01   	   0.587418E+00   	24.54     	1
121	0.202380E+02 	 0.150858E+00 	 0.237640E+02 	 0.382891E-01 	 0.247280E+00 	 0.202040E-01  	 -0.211890E+01 	 0.178301E+00  	  0.849580E+01   	   0.235515E+01   	34.07     	2
122	0.199440E+02 	 0.239217E+00 	 0.203480E+02 	 0.773354E-01 	 0.163490E-01 	 0.207436E-01  	 -0.225930E+01 	 0.321263E+00  	  0.567440E+00   	   0.244348E+00   	21.45     	1
123	0.195810E+02 	 0.417579E+00 	 0.216180E+02 	 0.198972E+00 	 0.494150E+00 	 0.165112E-01  	 -0.526720E+00 	 0.106788E+01  	  0.171550E+02   	   0.319050E+01   	34.39     	1
124	0.196740E+02 	 0.415414E+00 	 0.203710E+02 	 0.129663E+00 	 0.148170E+00 	 0.228282E-01  	 -0.205330E+01 	 0.104758E+01  	  0.183440E+01   	   0.428590E+00   	14.06     	1
125	0.196130E+02 	 0.972985E-01 	 0.241710E+02 	 0.542648E-01 	 0.575330E+00 	 0.115499E-01  	 -0.214090E+01 	 0.971142E-01  	  0.845170E+02   	   0.141053E+02   	16.72     	2
126	0.205960E+02 	 0.491573E+00 	 0.217260E+02 	 0.173290E+00 	 0.232890E+00 	 0.220684E-01  	 0.703410E+00 	 0.107138E+01  	  0.774090E+01   	   0.176275E+01   	35.15     	1
127	0.182480E+02 	 0.262191E+00 	 0.208060E+02 	 0.126524E+00 	 0.133360E+00 	 0.834576E-02  	 -0.215100E+01 	 0.116027E+01  	  0.244600E+02   	   0.241996E+01   	30.91     	1
128	0.208950E+02 	 0.426492E+00 	 0.218630E+02 	 0.106988E+00 	 0.219800E+00 	 0.475024E-01  	 -0.113980E+01 	 0.479122E+00  	  0.159450E+01   	   0.697154E+00   	9.94      	2
