# id    logMstar           logMstar_err        logSFR             logSFR_err          bayes.attenuation.bessell_b bayes.attenuation.bessell_b_err best.reduced_chi_square
  4386  9.411627170233933  0.1556252760797325  0.8582588973680104 0.40427530153758606 0.7234537901950739          0.15832356233127437             0.6297846421126096     
  4654  9.810148954636203  0.09416270336320051 1.369919914247925  0.5426036321973645  0.6655046885394826          0.14714002315245545             0.8505338307569507     
  4773  10.12525339728341  0.05                1.319580351108561  0.2682536114108551  0.018489144332939182        0.05249114272879932             3.799577250318809      
  4821  10.455156298815984 0.08472059906765221 2.0544505195108127 0.9300051004817923  2.134598179086055           0.3258394983915815              2.190159670021834      
  5013  9.280732500247101  0.10747368643999189 0.772786813548705  0.21835148685045472 0.1338723355033104          0.054433395032710476            0.9405998285459262     
  5026  8.997153513511586  0.12886815899641718 0.5397994595713224 0.3155119421394509  0.04806752284885902         0.07274472585295311             0.5095975425809892     
  5077  9.288636133466564  0.21040125181943198 0.6906767102619285 0.2064626557355336  0.21269265100164303         0.07362099358170864             0.6399518154371165     
  5087  9.683088348571953  0.09327820500068194 1.2320110041039207 0.4876370941626005  0.3914602480205483          0.11554897871555697             0.7523499053777155     
  5088  9.68432693355156   0.09318962964137334 1.8823801331826875 0.10076792551579526 0.8661791767202505          0.06908897809516802             7.202814895896593      
  5107  9.384117082718676  0.1542543619489882  0.7829702500929834 0.2771111568045089  0.37183645198543963         0.10412384073436848             0.7539374139004417     
  5113  9.394031484822625  0.13751407547429725 0.8696485744922762 0.35738029839530716 0.48808708558486047         0.12119856747553445             1.0226141384038672     
  5278  9.524741618823917  0.11940502906392068 1.118093549021011  0.5051445401592277  0.22807543087832707         0.11499212053162436             1.211354550512509      
  5319  9.099992871340998  0.14011799409844233 0.6745582558977314 0.5037121195429741  0.21702590073875422         0.11502687901794079             0.5707815960773192     
  5559  9.664260078896092  0.13589384125445614 1.1112080189516351 0.17030739691917268 0.15107048517526533         0.05273023549631011             2.6397973199584444     
  5652  10.874388790540314 0.08107350068450833 2.473351578926327  0.8382456978458853  2.5490511081014087          0.28451497070425563             3.8864283994570314     
  5868  10.058392250412501 0.0946396140033279  1.603531628906554  0.5335081921678361  0.7595330242864317          0.1428811744396304              0.4289694680695129     
  5966  9.517281683272513  0.13080812081038387 1.11335269958491   0.5520625092547681  0.23961904633905476         0.12525757023356207             3.5905776156017737     
  6178  9.574326990701401  0.09977378857286881 1.1107844891237149 0.426172332066914   0.2485977591728091          0.09748498725836813             1.1552719440789547     
  6192  9.63795453165853   0.10824063900878515 1.1144652749166832 0.25447576208560646 0.5903678304176397          0.11025429077146211             0.6931962771927752     
  6433  9.81580543953477   0.1099630157097339  1.2981311976205483 0.38790642860813607 0.8555543632164606          0.15180847707868622             0.5595863655260901     
  6572  9.553586919660273  0.1394060563599774  0.9553192818716906 0.23540270675911287 0.31311561428582924         0.0908027908216849              0.5645712572154574     
  6954  10.101953559926544 0.08242484570433638 1.6492643051548885 0.4680904319158946  0.7525243069355577          0.12010117233645434             0.5212405391952101     
  6959  9.165139926470905  0.12395270756774462 0.7181038523502127 0.4303003477939266  0.20094145694813859         0.09866275173148994             1.1124466555945645     
  7052  9.486783442524105  0.15863718288064932 0.8148133131332777 0.2528038341814319  0.28789710418949294         0.09717525788343032             0.3297157790745668     
  7100  9.62259881449178   0.11856086508243349 0.8701113299821746 0.2427802974489789  0.2640150324230428          0.09001049452947661             0.6662279891548133     
  7355  9.885499475260087  0.11896534730521735 1.3357833618145583 0.8055671942862279  1.392621476829191           0.2667669886397536              0.5110790385470856     
  7480  9.341249332610609  0.12596018628915032 0.852529347583366  0.3586945827576389  0.43461492244902183         0.10948185750051659             0.5038977806827014     
  7545  9.82629896274612   0.08456309804633497 1.3457363334608492 0.2520181502391803  0.582191363027789           0.09409126135462369             0.7646310704065994     
  7881  10.147204479533384 0.10769366571584289 1.5685683675461768 0.7181391759817918  1.1282033508288063          0.21518218170487807             0.8795925814355008     
  8193  9.991733571078639  0.13743738705303302 1.6500020207970707 0.9151319190057842  1.66513963497821            0.33980864892947554             1.0681468901631672     
  8231  10.067214994185921 0.14714832449650642 1.4122841468466063 0.32630344530544425 0.4155078216439779          0.11310534442384448             0.44402472639199797    
  8971  9.370562496555767  0.14555089668631996 0.8766136946000365 0.4405704769120799  0.617752500812934           0.14645182131725912             0.4232382987920346     
  9297  9.324569746835548  0.18064528192668622 0.6601419260554    0.24302200641372568 0.22685913347469672         0.09203956756911523             0.38534421810762504    
  9551  9.316761363438621  0.17692833874986347 0.6082775383774167 0.23367230998654417 0.20715316882520993         0.0821207949721241              0.6587887421503822     
  9981  9.05248508613317   0.18786650074488237 0.5346737269294138 0.3925561279494515  0.2951237462211883          0.12039593628486044             0.44381863316547604    
  10564 9.102388924087585  0.1286164111462712  0.6055892342295718 0.25463893029824214 0.16753043751995864         0.06666355804558335             0.6232346201243557     
  10578 11.39758944840318  0.05                2.6588601557814693 0.7121017670428069  2.1441378104630258          0.13850666649575247             0.8405741812635342     
  10667 9.697673692550675  0.11274282631544737 1.1767949247491398 0.25968766839516655 0.45525480511956135         0.09510191515615189             1.0138911119274987     
  10995 9.197644372597795  0.14960479488100967 0.6785471366425717 0.3131151722424929  0.370722882377908           0.09190465862767692             0.3950997912369382     
  11375 9.270603509291288  0.162093171619582   0.6458329097294012 0.30724652138815167 0.4507657900353175          0.13570717245570016             0.9948413642442708     
  11439 9.530400375476367  0.12789318169554365 0.7824050336670543 0.24439629774625513 0.29706245834146305         0.08802804598631986             0.5143585478740904     
  11792 9.083367041737109  0.16421316634606692 0.5223073765405049 0.12974602543860003 0.005314849519582132        0.024701965027391488            1.8668211916648354     
  11976 9.448210725247572  0.13329938083004578 0.8975143894977841 0.41994129041131556 0.6819437023421911          0.15812962787306536             1.0832267709335424     
  12053 9.212661276482317  0.1751883963299055  0.5436915546394201 0.25306347767127674 0.3225073530184947          0.09844546399225185             0.26585529047174844    
  12230 9.224106160787288  0.11271118991685958 0.7107586489490757 0.19478759900000048 0.17991504316831627         0.058958023438719656            0.3179227840619543     
  12688 9.050669396163407  0.19942104684700915 0.4865671658976274 0.24789462792238645 0.2244274080706379          0.07758052629174604             0.2030359386089123     
  12924 9.942201419668738  0.10100206121610011 1.5070171835278114 0.5676098122175148  1.0242803254418935          0.15059733999698027             0.8552617408035783     
  13137 10.009211007407355 0.10626596650620969 1.5820391153287476 0.9847022843178702  1.5122462192225965          0.3149552830387634              0.5261192565212492     
  13236 9.451437257644974  0.17027732280767793 0.8378718601640655 0.23045267876092865 0.37484019814827413         0.08872788446129976             0.20274852418122577    
  13423 9.373916253289677  0.11964200350832453 0.8384485676532477 0.19242056249256326 0.1446996037465731          0.05338330456515036             1.6843551808346422     
  13584 9.539258234372681  0.13805804979878047 1.3610950410088833 0.6070373839152153  0.3534342724302538          0.17700996907661976             2.184696437584449      
  15039 9.169010846727595  0.16455061222244585 0.6120361384416758 0.18847287573968374 0.10182534266046583         0.05816147412580874             0.5963914352933728     
  15428 9.256254344916659  0.12538921320508564 0.7215018881495601 0.1917048573437188  0.2052152681641149          0.06059489806248146             0.6299284698182434     
  15476 9.08592032545035   0.15095114166178503 0.764971134109587  0.544243336525093   0.21174979902376023         0.13764406415284708             0.6945075768944058     
  15639 11.030071209064529 0.05                3.2466555702872966 0.05                4.269962697959949           0.21349813489799746             5.567690414968246      
  15669 11.152859192323207 0.10105523289113588 3.104630462255127  0.5284703177330661  4.28443480782588            0.21422174039129402             4.240111920104055      
  16133 9.65324003780713   0.10526728179751817 1.1774443090843805 0.3691382814738986  0.7266534249636334          0.125621682276821               0.5262655162095914     
  16277 9.563205993772051  0.14586193259120436 1.3769027351949166 0.6591277888548097  0.8534344955035773          0.23867286057530226             1.3414772559494186     
  16350 9.138482725676804  0.13959431210891066 0.7338929467593055 0.48511877521216307 0.2710475267533831          0.12170179779353625             1.1557495509391038     
  16529 9.148293417425485  0.12426709479553862 0.6604232616736289 0.2479909771761799  0.34812791936576976         0.07994837713984528             1.249010679409481      
  16827 9.357336814954799  0.12344167832957591 0.9306036186809947 0.2557992525642644  0.10360390539754459         0.06331576005381707             0.5846988575463749     
  16877 9.958487163390554  0.09197231200707001 1.4780100091062767 0.2520014109969062  0.6625103725194255          0.11749506890953205             0.6563248929225818     
  17111 9.166831919557128  0.1415034442101833  0.6165525377195424 0.16701250626938904 0.21834932063452422         0.05964867322815293             0.9562706203229612     
  17199 9.206119492043195  0.13583394527956424 0.7843708029085814 0.5438699609643821  0.3209009280371159          0.13541291074806203             0.604180650884579      
  18533 9.775869233465075  0.15851338291735548 1.4066209215305183 0.8197559531317942  1.5045903008429784          0.28506656099700584             0.2083709335594863     
  18660 10.556439767925012 0.08265996925918419 2.2192986897031455 0.7464904960680949  0.6941245003473535          0.2221655306019399              1.5612946042322813     
  18883 11.032173819445129 0.15368373480094671 2.5624340178087532 0.9439411943341006  3.375472105608663           0.29379358076844325             0.6739445644007178     
  18885 9.286102416600967  0.14563670470594245 0.8901155467809998 0.6050295337022724  0.6076008995445049          0.17786050003304174             0.33755506989910594    
  19042 9.104987206536418  0.1898505541035794  1.0473366977036938 0.5602322504815344  0.5550794420268114          0.23393333238558647             1.6045677192171235     
  19104 9.824496409380952  0.15581180125332378 1.6591641493310418 0.6224454684324543  0.34201620855952            0.19737163655619097             3.5309213127266847     
  19527 9.410451602233403  0.17283360551979948 0.8861905510579734 0.24054649704983413 0.31629021541088576         0.08672714904404095             0.9983559821947278     
  19540 9.235592199320296  0.15372552131824957 1.0439397007650815 0.51699757040517    0.22187089548868127         0.15338299772304753             0.7067752645786924     
  20304 9.285589775050436  0.19105968594311468 0.9269813464720874 0.5593753544128773  0.33479660367297426         0.14854434792363086             3.3874368028253246     
  20314 9.978448006847387  0.10606932342264254 1.5216587576064653 0.6130846439793031  1.1883146278698387          0.1821243419686935              0.9283072795992949     
  20710 10.036025712252787 0.16994218537350023 1.5165383073106153 0.7749094111621235  1.7690048159081566          0.2629228329959779              1.33353242186661       
  20746 9.226848485277866  0.17079875688208193 0.7260460884110641 0.5130663366705551  0.2987692990563802          0.1305360189824586              0.5718038943318305     
  21079 9.101911404684357  0.1338138344454602  0.673073096718193  0.2793404226494109  0.12691973912785515         0.06686199819064184             0.2856589519346528     
  21443 9.27561171306889   0.19189550692059815 0.6883389908009667 0.1898855562025274  0.1965211371628328          0.06752634600995006             0.7660401817539962     
  21896 9.462676772749132  0.13863010021671204 1.010531054262336  0.46442842344900587 0.5526082485586189          0.14343693869275154             1.550194679258431      
  22110 9.062584391718094  0.1872740043001624  0.8381373916938855 0.7081200121223727  0.5139805129584731          0.24294981344848587             0.40060362283876877    
  22257 9.715447799000176  0.2855190720040399  1.2728513203558685 0.7630194590679856  1.2282283967452905          0.27199248052280545             0.5546455996007555     
  22276 10.729859263466846 0.10755032670124794 2.3809101212352033 0.5456718500184842  2.2799105000182345          0.12947488336634144             1.307194833760402      
  22426 9.838276540546959  0.10771769202045829 1.4136931254676024 0.5188978871183483  0.4714444162909199          0.1343620161836288              2.205437288703377      
  22563 8.983043497784971  0.17112808212951694 1.1486459054154026 0.19632866011949027 0.3813061748365098          0.093958124895537               0.810615662411622      
  22569 9.540062940408722  0.14310142754070065 1.280229358224659  0.6134491150017013  0.420753925350624           0.1717869387879727              1.0970286052599985     
  22584 9.940120177082932  0.11299336124476156 1.4184518026552313 0.6622585459127548  1.1562180227580268          0.21504707474470244             0.6219864811555521     
  22753 9.749409911895228  0.12025819328110833 1.2641254878889985 0.34294919364020815 0.5205372470273768          0.1185149531394522              0.5217326820148076     
  22759 9.467210395295849  0.16303154619943408 0.9938779738523303 0.47052890262000513 0.5978756803431521          0.14952186526493866             0.4338390200740276     
  22940 9.183540711968684  0.11038086139231283 0.6769310996879584 0.21665649385787003 0.16300762868870436         0.060802273975592076            0.4051359007542369     
  22985 10.297843445337845 0.2074134360573315  2.1033641897734303 0.7515156936830782  2.809424266104375           0.3560197965418282              1.593397155203159      
  23249 10.337843574391215 0.11505477228185826 2.1242042966981987 0.6709028251094676  0.9536393272421119          0.21433347458551674             1.1559588717355573     
  23403 9.540797244009     0.11495934326060014 1.0514173850518034 0.35937647430305103 0.47079332414911645         0.11272057731153749             0.33370026998623653    
  23526 9.34865126843176   0.14152188700984658 0.8958289146116003 0.5810242602980434  0.7638711649624499          0.17158090011653662             0.39965574430959994    
  23689 10.317468627285836 0.1019076095129037  2.0794248687028967 0.835389739034108   1.9431011723371048          0.3086267421834698              1.252078359856087      
  23864 9.780219104221732  0.10247219464361164 1.326904189784763  0.33330767255588295 0.5356008100051123          0.1019279085632087              0.7019606742562093     
  24133 10.312967647707648 0.09643276263946074 1.785716551117341  0.3022723584675554  1.076750475257529           0.153895843044334               0.7886441454630624     
  24167 9.494981329681455  0.1722513387557504  0.9736109423702555 0.36158837455869536 0.472816377192079           0.12391928973294739             0.22447728941607611    
  24211 9.756193114755717  0.10587055045254118 1.9369681439255362 0.19805759206960355 0.5487956348382819          0.10289250582851131             1.5078947494539072     
  24222 9.770222145420632  0.11887799782886276 1.3944801855800577 0.5973394486642667  0.5919717497207404          0.1670825095715293              0.5217515514570371     
  24809 9.981537147349734  0.07456158547255153 1.6048663820575073 0.3459537680717624  0.4376814361097032          0.09025082433853071             0.5986337247081691     
  25026 9.698951479146174  0.22154440170154283 1.1661124330759793 0.3587250549727497  0.5686402478463897          0.14496672248379341             0.18486790906579317    
  25138 9.310538088113283  0.21233988871640808 0.7330711248519222 0.347109182078125   0.31145255239655056         0.11472264712171246             0.38649739004859635    
  25183 9.013783115235073  0.19383415947894314 0.5279024770599545 0.33205702852120345 0.1608600368023049          0.08420020334089053             0.22292563156491196    
  25361 9.544916482506101  0.11653645873588221 1.7195445117666024 0.19532627289611165 0.5548443747822382          0.1026013958285524              2.7754785668713353     
  25772 9.775475133667648  0.09019677986149881 1.2712726111795267 0.20469471207876752 0.36686713254564735         0.07355765237415673             0.7692966206346857     
  25931 10.184557239496904 0.13404732963571536 1.8374286992824669 0.8416901275832349  1.3598679907854327          0.2855994393517521              1.2255696501226088     
  26311 9.097325189391736  0.1301314953987886  0.6291204910997491 0.26960071360784255 0.133001645071655           0.06551273484150999             0.42837626973709747    
  26480 10.391854614362668 0.1672344082974271  2.1252284788502904 0.7031207349739915  2.2344043071994766          0.25681286312526763             1.3816321829441967     
  26730 9.023977237057405  0.18951946576387999 0.4931735028323935 0.37258013902057685 0.2725715078911149          0.10821908529474294             0.15976996585453868    
  27261 9.434060620392607  0.19807624305271787 0.7348227368173053 0.262320539071597   0.2894477163841999          0.10055799480361911             0.7293144390062766     
  27771 9.67529520913358   0.15885703239366764 1.2603622871793072 0.6702086073983786  0.4297524042878388          0.1663374304272764              0.0945638720095812     
  30371 8.983967716331032  0.1572886151441562  0.6002848475471285 0.48423258708811334 0.21065686478921072         0.1162803954659334              10.671236017212287     
