#	ID	BPASS_log10M*_16	BPASS_log10M*_50	BPASS_log10M*_84	BPASS_SFR10_16	BPASS_SFR10_50	BPASS_SFR10_84	BPASS_SFR100_16	BPASS_SFR100_50	BPASS_SFR100_84	BPASS_A_V_16	BPASS_A_V_50	BPASS_A_V_84	PEGASE_log10M*_16	PEGASE_log10M*_50	PEGASE_log10M*_84	PEGASE_SFR10_16	PEGASE_SFR10_50	PEGASE_SFR10_84	PEGASE_SFR100_16	PEGASE_SFR100_50	PEGASE_SFR100_84	PEGASE_A_V_16	PEGASE_A_V_50	PEGASE_A_V_84
24316	10.25614	10.40627	10.49822	1.52806	1.5955	1.84693	1.51546	1.57994	1.792	0.94893	1.01408	1.50139	10.2806	10.35529	10.3864	1.46685	1.68914	1.78917	1.54221	1.67116	1.75825	1.35192	1.47217	1.59864
3811	8.8088	8.94981	9.06941	0.57297	0.81877	0.99688	0.50998	0.6989	0.8574	0.53502	0.92901	1.23957	8.91412	8.96967	9.02619	0.43957	0.80784	0.98425	0.4243	0.71215	0.83485	0.65137	1.09226	1.32964
17474	9.33534	9.55993	9.76498	0.71002	1.16302	1.80427	0.70944	1.00665	1.63211	0.30676	0.78863	2.08488	9.4144	9.42965	9.45037	1.25889	1.41224	1.4984	1.17169	1.27916	1.3314	1.35082	1.56384	1.68507
26092	10.23323	10.5214	11.47199	0.87324	1.68804	2.23803	0.9046	1.67542	2.08061	0.80756	1.22228	1.97503	10.40876	10.42075	10.45317	1.61849	2.08099	2.1181	1.61926	2.02133	2.05167	1.34614	1.73838	1.78567
7988	10.01839	10.87031	11.08625	-2.09528	-0.16943	1.53842	-1.89209	-0.04701	1.45928	1.3652	2.3673	2.63867	9.92468	9.95968	10.00961	0.84981	1.29015	1.45338	0.90349	1.28361	1.42044	1.46138	1.83326	2.02024
4348	10.77573	11.44057	11.47589	-4.72904	-2.75609	1.56346	-4.53413	-2.60607	1.57081	1.8298	2.81122	2.89407	10.63596	10.66033	10.68049	-0.45964	0.63775	0.70377	-0.42212	0.65299	0.71755	1.07295	1.16307	1.23298
15746	9.09046	9.31859	9.60929	0.78989	0.98902	1.12396	0.7465	0.91129	1.03422	0.62482	0.89727	1.09781	8.98142	9.03788	9.12478	0.61613	0.75609	0.90903	0.57219	0.68695	0.80909	0.44394	0.61987	0.82982
1256	11.58899	11.71486	11.72831	-8.85569	-5.46166	-0.96911	-8.73344	-5.36052	-0.92897	0.87585	1.19616	1.76785	11.20247	11.20563	11.20952	-10.51074	-6.60238	-3.97359	-10.33066	-6.47749	-3.88884	-0.06769	-0.0553	-0.04192
17652	9.53498	9.67521	9.6983	1.73899	1.79535	2.02296	1.54392	1.59485	1.65191	1.17174	1.25855	1.5941	9.45242	9.46154	9.46977	1.39045	1.55178	1.56522	1.23197	1.3781	1.38919	0.61624	0.96041	0.98646
24130	11.01717	11.43869	11.4577	-5.83246	-4.77923	-3.20872	-5.62541	-4.60393	-3.07063	0.11421	1.80813	1.8408	10.58181	10.59483	10.66676	-8.50199	-4.99369	-3.47331	-8.31792	-4.85023	-3.35517	-0.84173	-0.80619	0.00056
7183	11.30701	12.28088	12.28644	-1.65734	-1.58878	2.3777	-1.44505	-1.37817	2.36294	2.0516	3.35597	3.37509	11.22098	11.22974	11.23667	1.46642	1.66718	1.68193	1.48983	1.67372	1.68807	1.44407	1.47277	1.49658
79	11.10035	11.6836	12.0131	-3.9088	-0.8222	2.32254	-3.74256	-0.70663	2.31333	1.83452	2.42064	3.07835	11.09627	11.1172	11.12436	-8.99488	-4.72029	0.5413	-8.8095	-4.5889	0.56353	0.3403	0.36051	0.57155
3315	9.18517	9.37928	9.49557	0.96678	1.24635	1.40556	0.89726	1.12419	1.2631	0.90563	1.28519	1.55642	8.95051	9.01382	9.07875	0.4889	0.63774	0.84661	0.45692	0.58173	0.73778	0.31638	0.50286	0.77691
14773	9.37969	9.42539	9.4771	0.92524	1.00245	1.06221	0.88847	0.94853	0.99446	1.10559	1.19699	1.27063	9.38584	9.42041	9.45946	0.98961	1.23681	1.43407	0.94459	1.14926	1.28935	1.54275	1.93361	2.21726
10099	9.86951	9.89201	9.92825	1.36562	1.41351	1.44328	1.32388	1.36397	1.39005	0.95379	1.00926	1.05736	9.78829	9.81385	9.85013	1.5101	1.71409	1.85105	1.4458	1.60462	1.69799	1.44613	1.76825	1.97916
26039	9.61473	9.73448	10.41056	-0.93161	0.59559	1.08609	-0.79108	0.59963	1.03449	0.36197	0.79162	1.51352	9.5169	9.57841	9.6581	0.18242	0.83964	1.40049	0.20757	0.84018	1.32728	0.42839	1.35706	2.04183
26618	10.0021	10.47304	11.00341	-2.317	-0.14699	1.01747	-2.12187	-0.06033	1.02081	1.12415	2.03436	2.90253	9.81802	9.87213	9.9309	0.3087	0.61746	0.99483	0.34781	0.64331	0.98525	0.80799	1.23506	1.74073
24786	9.50729	9.62049	10.82841	1.21538	1.91106	1.98534	1.24432	1.56843	1.60504	1.94494	2.20499	4.56404	9.44836	9.55865	9.73054	1.59624	1.75584	1.89581	1.49044	1.55067	1.56851	2.36881	2.54481	2.65203
26722	10.76328	11.31512	11.36277	-3.5007	-2.35112	-0.91335	-3.31913	-2.15536	-0.77277	2.38859	3.46208	3.6141	10.22624	10.24212	10.253	-8.96682	-4.75044	-2.24905	-8.78872	-4.64877	-2.18159	0.27392	0.37925	0.43235
797	11.28598	11.34462	11.37062	-5.38475	-4.03301	-2.32498	-5.18614	-3.86636	-2.21888	2.43282	2.60002	2.65003	10.46076	10.47261	10.48036	-9.78405	-6.83343	-3.925	-9.59386	-6.68624	-3.83213	-0.10185	0.00017	0.01022
5219	9.77245	9.83607	9.9139	0.74383	1.00859	1.06633	0.88063	0.99615	1.05077	0.75145	0.81469	1.13169	9.73273	9.75342	9.77502	1.31843	1.45581	1.575	1.27513	1.39052	1.48443	1.56288	1.7514	1.91587
26255	9.86533	9.97726	10.01861	1.15903	1.21914	2.0413	1.13897	1.19096	1.86511	0.14273	0.2055	1.55635	9.7734	9.78299	9.81084	1.52981	1.75318	1.81623	1.45654	1.62464	1.6647	0.89395	1.24225	1.32487
18405	8.98931	9.15941	9.28068	0.77596	1.05837	1.20717	0.65335	0.91873	1.06729	0.65911	1.18471	1.45312	9.04968	9.09179	9.12997	0.68239	0.83062	0.98376	0.63338	0.75713	0.87783	0.82765	1.02739	1.24225
17843	9.4719	9.77866	9.82593	1.31004	1.80341	1.86412	1.18275	1.634	1.69248	0.56248	1.48958	1.59508	9.59669	9.61672	9.63643	1.3011	1.51407	1.62843	1.25143	1.40558	1.48527	0.92691	1.20264	1.35094
7649	9.19014	9.21835	9.26114	1.10206	1.2255	1.2733	0.97906	1.06379	1.10411	1.05664	1.22876	1.33089	9.27245	9.29765	9.33171	1.19986	1.32872	1.3839	1.09172	1.17555	1.21634	1.48408	1.65344	1.74403
4589	8.89279	8.96813	9.11161	0.56485	0.7088	0.95407	0.51523	0.62033	0.80864	0.29463	0.47713	0.92672	9.01052	9.04925	9.0967	0.55366	0.81773	1.0199	0.51701	0.73857	0.88665	0.55295	0.97584	1.26759
25295	11.33761	11.74487	11.77473	-7.70924	-4.74518	-2.67959	-7.55309	-4.56623	-2.57101	1.21021	2.68339	2.86518	10.89582	10.90195	10.90612	-10.1831	-5.97287	-3.62987	-10.00763	-5.85903	-3.55236	-0.02868	-0.00303	0.01817
18380	9.57943	9.66935	9.81634	1.38006	1.65463	1.8017	1.33703	1.48306	1.64352	1.48382	1.75277	2.04586	9.61385	9.66363	9.69445	1.25961	1.58516	1.74062	1.20445	1.47065	1.57941	1.38232	1.82258	2.03364
7772	9.55424	9.64175	9.84572	0.87315	0.94217	1.24507	0.85576	0.91829	1.1691	0.80995	0.8884	1.44923	9.55208	9.58814	9.6336	1.12134	1.38027	1.56008	1.08491	1.29674	1.42596	1.48594	1.80955	2.05236
17211	10.90773	11.60725	12.15808	-3.97051	-1.55293	2.2714	-3.83683	-1.36052	2.23604	2.77531	3.52928	4.56943	10.92375	10.94581	11.09301	0.87334	1.62492	1.65187	0.91893	1.62358	1.64936	2.27502	2.3121	2.47746
24497	10.69108	10.9901	11.14582	3.02813	3.05014	3.35268	2.7299	2.86966	2.97955	1.24736	1.58807	1.90218	10.90716	11.92017	12.23083	3.06591	4.28919	4.84295	2.88197	3.86791	4.20374	1.84017	4.9998	5.60419
7195	11.33392	12.01463	12.02061	-1.85932	-1.60857	0.63739	-1.65027	-1.40321	0.66263	1.90159	2.68995	2.70694	10.9831	10.98829	10.99739	-0.34309	1.12578	1.15171	-0.24303	1.15147	1.17724	0.75185	0.85328	0.97182
9884	9.60867	9.64073	9.89824	1.69128	1.79771	1.92934	1.51425	1.61576	1.75306	0.9802	1.10682	1.18817	9.34306	9.37739	9.40609	1.12037	1.45404	1.50359	1.04637	1.28869	1.32814	0.22679	0.66929	0.75549
22371	11.55837	12.15803	12.17606	-2.43228	-1.31132	-0.23679	-2.28868	-1.10893	-0.04816	2.06364	3.19081	3.23898	10.96147	10.96433	10.98355	1.23949	1.28944	1.31349	1.26244	1.31242	1.33635	0.80621	0.89603	0.92667
15704	9.44457	9.47969	9.81089	1.35699	1.48238	1.52346	1.27924	1.32685	1.35811	1.00483	1.12137	1.18866	9.11564	9.34212	9.36104	1.17721	1.42807	1.45622	1.00941	1.25915	1.28182	0.68406	1.16737	1.2174
25	9.20812	9.26753	11.12019	0.84256	1.23845	1.34599	0.84904	1.07967	1.28006	0.97302	1.0933	3.69114	9.19495	9.22339	9.29404	1.2188	1.29131	1.32109	1.08937	1.12697	1.15185	1.45661	1.54138	1.62292
10075	8.93334	9.0206	9.14403	0.24562	0.40878	0.54936	0.22601	0.37617	0.49943	0.18	0.33874	0.61619	8.97703	9.06465	9.17978	-0.07076	0.34517	0.62265	-0.07241	0.34695	0.58002	0.12008	0.49007	0.8197
5845	8.64904	8.73273	8.84532	0.50893	0.61012	0.69901	0.42323	0.48403	0.55416	0.39984	0.49737	0.68275	8.84138	8.92563	9.05988	0.12609	0.66066	0.89629	0.11468	0.58284	0.75427	0.28693	1.02509	1.37778
10413	11.48183	11.58531	12.32967	-1.53602	2.25479	2.3343	-1.33081	2.27502	2.33149	1.53438	1.65583	2.60556	11.31	11.31307	11.44524	-0.51114	1.89622	1.90954	-0.38059	1.9081	1.92089	1.20463	1.21841	1.3457
25465	11.01675	11.10221	11.17408	-19.75941	-10.84893	-3.11105	-19.56357	-10.70265	-2.99915	0.08841	0.23192	1.09381	10.63253	10.65102	10.77655	-8.0195	-4.57991	-3.53741	-7.87676	-4.4737	-3.43944	-0.95688	-0.85662	0.00182
4529	11.38322	11.39716	11.41644	-17.05528	-11.41738	-3.0493	-16.86562	-11.28239	-2.97349	0.1165	0.47497	0.54044	10.88778	10.89652	11.00247	-13.47624	-9.74313	-6.84281	-13.28125	-9.57271	-6.70841	-0.67613	-0.6488	0.00011
8113	9.04243	9.40158	9.49909	0.7762	1.3433	1.48923	0.6977	1.20787	1.33138	0.64078	1.62143	1.85428	9.2026	9.25592	9.30175	0.89106	1.11003	1.29983	0.83238	1.00969	1.15269	1.10168	1.40349	1.66382
26476	9.40963	9.44474	9.65129	1.15644	1.369	1.52071	1.07784	1.23351	1.38997	0.93215	1.20411	1.52725	9.46128	9.51642	9.55935	1.09011	1.26057	1.43002	1.04838	1.18469	1.30865	1.09375	1.29066	1.50086
18146	8.79801	8.89864	9.14699	0.47209	0.58326	1.17785	0.41905	0.49955	1.00944	0.28249	0.3953	1.59338	8.81835	8.88288	8.92284	0.68312	0.91541	0.9858	0.57594	0.76104	0.81722	0.79841	1.26337	1.38818
190	9.53446	9.60383	9.81139	0.65549	0.95606	1.08227	0.65035	0.93197	1.03752	0.45626	0.86127	1.05436	9.60956	9.66881	9.7146	0.45356	0.70447	0.98484	0.46007	0.70083	0.96154	0.47793	0.81121	1.16665
931	9.63737	9.76731	10.41793	-1.74274	0.64065	0.96089	-1.60738	0.64562	0.93036	0.60959	0.87471	1.34325	9.60864	9.67863	9.73695	0.4905	0.81726	1.10077	0.50785	0.81108	1.07435	0.95801	1.37454	1.75094
19176	8.92812	8.96461	8.99416	0.81266	0.96225	1.01126	0.66841	0.80718	0.84118	0.55726	0.87335	0.9548	9.03168	9.05941	9.10285	0.93475	1.10751	1.15112	0.83431	0.94639	0.98145	1.13684	1.37849	1.45951
8540	8.76965	8.89801	8.95328	0.65887	0.81383	0.93641	0.54269	0.68786	0.77218	0.4324	0.76564	0.95335	8.94984	8.99282	9.03444	0.60544	0.80026	0.9682	0.55971	0.71302	0.83002	0.74758	1.00367	1.22112
3458	9.21773	9.23866	9.36873	0.88462	1.25569	1.28745	0.83112	1.08682	1.1126	0.28896	0.84082	0.89715	9.3023	9.32554	9.35156	0.89014	1.26092	1.36327	0.8524	1.14584	1.20844	0.55668	1.13655	1.26741
13312	9.62085	9.87385	9.98201	0.46583	1.31763	1.55077	0.49709	1.27818	1.48746	0.55297	1.79785	2.15237	9.54432	9.63401	9.67908	0.65494	1.21211	1.51245	0.6746	1.16668	1.42026	1.06444	1.71608	2.11137
23685	9.16657	9.40335	9.50114	1.15586	1.38802	1.52378	0.99721	1.22318	1.35504	0.40399	0.92611	1.16879	9.35859	9.40012	9.4573	1.01525	1.19631	1.31198	0.97156	1.11582	1.19624	0.59714	0.84426	0.99085
24720	9.36802	9.42622	9.4665	0.46547	0.5544	0.67702	0.45258	0.5366	0.64827	0.20947	0.31552	0.45588	9.31533	9.40781	9.43145	0.26512	0.38592	0.77626	0.26018	0.37787	0.74616	0.13194	0.28087	0.72236
22804	9.29683	9.46273	9.5281	0.98352	1.48742	1.55212	0.82854	1.32106	1.38278	0.70345	1.66677	1.78014	9.20485	9.23132	9.26789	0.85318	1.07077	1.20032	0.80204	0.97717	1.06868	0.8234	1.17564	1.34595
4608	11.46659	11.6048	11.69397	-5.35545	-2.07386	1.69006	-5.15091	-1.98618	1.70433	1.65315	2.07813	2.40531	11.03198	11.03763	11.04253	-4.30147	-2.47475	-1.86141	-4.17301	-2.37929	-1.78085	0.46131	0.5077	0.53815
17433	11.28094	11.40321	11.44274	-18.40589	-8.49566	1.9039	-18.19561	-8.35971	1.90592	0.70692	0.85803	1.87814	10.9928	10.99808	11.00394	-14.01354	-11.13645	-7.46307	-13.81211	-10.97217	-7.32598	0.0911	0.10703	0.15361
17062	10.69711	10.77838	10.8359	-2.82352	-1.98449	-1.06818	-2.6358	-1.80003	-0.91198	2.54023	2.85349	3.07345	9.67148	9.72192	9.76635	-1.63142	-1.10365	-0.662	-1.45538	-0.93527	-0.53218	0.98445	1.18473	1.39996
7011	10.02532	10.70378	11.00968	-1.90047	1.49614	2.47646	-1.74143	1.46922	2.38914	1.17051	1.50819	3.05476	10.01494	10.02419	10.06262	0.32624	0.44089	0.97886	0.53488	0.63437	1.01295	0.91632	0.95896	1.09338
8038	9.64425	10.11351	10.69592	-2.09318	1.20887	1.66789	-1.93587	1.1533	1.62361	1.24084	1.84848	2.69523	9.72061	9.74274	9.78792	0.47642	0.66839	0.80331	0.5301	0.68768	0.80987	1.29225	1.42361	1.56697
16921	10.20551	10.67314	10.88623	-0.59359	0.76552	1.21481	-0.50332	0.77632	1.22996	1.49193	2.50129	2.76284	10.00927	10.06915	10.12836	0.06571	0.34304	0.51616	0.10969	0.36412	0.53542	1.39313	1.62081	1.8575
12304	9.42542	9.49756	9.52	1.23814	1.33268	1.39273	1.14019	1.23417	1.27463	0.52523	0.73407	0.80284	9.47458	9.56879	9.58087	1.46418	1.66199	1.67852	1.33079	1.48896	1.50301	1.29214	1.66551	1.6984
24511	9.93324	9.97097	10.06741	1.07593	1.3288	1.38296	1.0627	1.29435	1.34154	0.81236	1.0613	1.14896	9.84174	9.89898	9.93934	1.19711	1.37693	1.66354	1.17569	1.3412	1.6134	1.1638	1.45245	1.93585
3371	10.78085	10.83112	10.87741	-5.67846	-4.02392	-2.1171	-5.48085	-3.86712	-2.00601	1.82625	1.92029	2.01285	10.00467	10.01719	10.04026	-6.83796	-5.10098	-3.33188	-6.64464	-4.9516	-3.22631	0.00081	0.02764	0.09293
24185	10.31936	10.3461	10.85737	1.57671	1.62177	1.6726	1.55424	1.5949	1.66133	1.03562	1.09016	1.86114	10.28362	10.30433	10.3732	1.05136	1.71708	1.82382	1.06845	1.69838	1.78124	0.75133	1.61976	1.71442
22847	10.25823	10.29027	10.50744	-17.05841	-10.47724	-6.00315	-16.87637	-10.3431	-5.91522	-0.41301	-0.31541	0.25673	-99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 -99.99 
3871	9.0596	9.15612	9.24678	0.9379	1.0753	1.19499	0.83834	0.94562	1.04656	0.88406	1.06523	1.2457	8.77177	8.911	8.98857	0.71867	0.87057	1.00853	0.60928	0.748	0.86499	0.56137	0.84594	1.03685
23156	9.23238	9.61421	9.70085	0.6263	1.22296	1.48307	0.60065	1.16792	1.38081	0.49673	1.37454	1.74636	9.21979	9.28215	9.34492	0.63926	0.91384	1.18355	0.6131	0.85529	1.08421	0.57091	0.96174	1.34983
8586	9.23499	9.28394	9.36619	1.25578	1.32496	1.38373	1.10762	1.15649	1.21308	1.23689	1.36851	1.46867	8.94512	8.99781	9.03931	0.49811	0.83301	1.02542	0.46279	0.73142	0.87518	0.2252	0.68352	0.9867
10465	9.19026	9.43434	9.56639	0.51144	0.61486	0.982	0.50334	0.59685	0.89809	0.15131	0.33033	0.83216	9.31535	9.36504	9.41583	0.52408	0.79958	0.98713	0.51317	0.76655	0.92856	0.39647	0.79562	1.03619
24144	9.1029	9.22941	9.3651	0.538	0.87163	1.09153	0.53015	0.7935	0.9847	0.47942	0.92544	1.27162	9.19727	9.26143	9.32269	0.33605	0.71586	0.99639	0.34157	0.68383	0.91668	0.50566	0.93933	1.28115
601	8.97799	9.1281	9.27435	0.57852	0.93753	1.15266	0.55979	0.78068	0.98561	0.16022	0.53632	1.00885	9.18823	9.22271	9.26232	0.54224	0.7141	0.89532	0.52104	0.67797	0.83199	0.31072	0.62023	0.89728
23579	10.5711	10.62369	10.68385	-10.04461	-5.35385	-3.08725	-9.90368	-5.24947	-3.00644	0.30516	0.45273	0.73088	10.08452	10.13254	10.2283	-12.83098	-7.67007	-4.53775	-12.65322	-7.52887	-4.44898	-0.88368	-0.74009	0.00761
5789	9.53071	9.63284	9.83637	0.23209	1.07365	1.22168	0.29306	1.03224	1.16658	1.2981	1.64059	1.86667	9.49451	9.61432	9.66551	0.27433	0.7209	1.11368	0.31011	0.72386	1.08096	0.937	1.42088	1.89688
21894	10.32468	10.44824	10.60975	-17.61758	-12.20108	-6.04195	-17.42569	-12.07415	-5.95549	-0.20573	0.03846	0.18868	9.86692	9.89568	10.21325	-17.75934	-12.39672	-7.67085	-17.56893	-12.2585	-7.56935	-1.76954	-1.22979	0.00146
24354	11.35604	11.47864	11.5146	-2.86278	-2.12941	-1.39976	-2.72465	-1.93195	-1.22961	2.24128	2.74761	2.83855	10.32761	10.34126	10.3508	-6.44032	-4.8955	-3.06133	-6.2488	-4.735	-2.94908	-0.04329	0.00957	0.04698
3767	10.82451	11.1619	11.19477	-13.29978	-8.0925	-4.40807	-13.1398	-7.93471	-4.30597	0.18242	1.54762	1.59691	10.32055	10.33661	10.48919	-8.62613	-5.74712	-3.70826	-8.46818	-5.63012	-3.60773	-0.90743	-0.83963	0.00126
18946	9.24638	9.49903	9.80841	0.32691	0.81443	1.38023	0.31522	0.74451	1.29618	0.60279	1.10684	2.09735	9.29564	9.33843	9.38509	0.38539	0.62825	1.00473	0.39345	0.61574	0.95259	0.83888	1.14967	1.63843
26300	10.94893	11.42226	11.44742	-2.31226	-1.86785	-0.72949	-2.10545	-1.66777	-0.57855	2.75492	3.18294	3.25493	10.24808	10.27599	10.29792	0.05326	0.1453	0.2243	0.07922	0.17012	0.24917	0.43653	0.53628	0.6531
21201	9.12005	9.21138	9.42621	0.14444	0.39061	0.56303	0.14486	0.37105	0.52656	0.55893	0.74457	1.02684	9.22139	9.26315	9.31424	-0.29276	0.05127	0.36033	-0.28334	0.05552	0.34971	0.20638	0.64708	1.06213
16854	9.7304	9.76306	9.79343	1.13724	1.18335	1.21518	1.10328	1.14494	1.17286	0.72556	0.76129	1.09264	9.65452	9.67142	9.70828	1.38263	1.73234	1.77054	1.30709	1.56685	1.59654	1.33047	1.87613	1.94253
1862	10.25023	10.5661	11.25774	-2.45216	-0.87394	1.26336	-2.24574	-0.72938	1.26869	1.33662	1.7418	2.50682	10.07232	10.09705	10.15	0.63291	0.81538	1.0188	0.83669	0.93222	1.08677	1.42041	1.64444	1.71604
22795	10.54335	10.89375	10.99012	-9.20521	-4.5793	-2.72893	-9.04368	-4.41982	-2.60286	1.40397	3.02802	3.17377	10.00088	10.01933	10.04412	-12.67064	-7.74558	-3.44894	-12.48402	-7.62571	-3.3883	0.13076	0.20348	0.31585
1772	9.48052	9.52885	9.89077	1.34022	1.50672	1.54139	1.29965	1.35163	1.37785	2.66423	2.83243	2.91106	9.61607	9.67783	9.78312	1.59626	1.68285	1.77355	1.47953	1.53392	1.63586	3.45649	3.59725	3.86621
18619	10.36861	10.70998	10.81205	-5.26374	-3.0668	-1.67358	-5.09127	-2.90404	-1.57873	1.31427	1.98086	2.27406	9.5844	9.62219	9.65964	-3.92756	-2.4469	-1.5426	-3.75271	-2.33134	-1.46521	-0.18236	0.04479	0.27057
20627	9.43316	9.45655	9.52878	1.00115	1.48126	1.51115	0.95978	1.31257	1.33759	0.49063	1.2056	1.26846	9.51093	9.52655	9.54385	1.47897	1.5758	1.6175	1.35807	1.41816	1.44622	1.47863	1.6075	1.671
26173	10.60724	11.1047	11.13764	-3.46325	-2.56266	-0.8487	-3.27206	-2.38415	-0.72845	1.69423	2.23386	2.356	9.99242	10.02921	10.09804	-4.84452	-3.30989	-2.50016	-4.65214	-3.15746	-2.3718	-0.29125	-0.14711	0.03489
10246	9.13407	9.28392	9.43567	0.20609	0.32259	0.61551	0.2024	0.31558	0.56465	0.14022	0.26023	0.63852	9.13763	9.19508	9.25234	0.22237	0.54611	0.80802	0.21786	0.52369	0.75549	0.43192	0.84868	1.17993
25565	9.75523	10.12124	10.26997	-8.42078	-3.12212	-1.22204	-8.29656	-3.00214	-1.15385	0.48645	0.90711	1.42149	9.15527	9.19694	9.28678	-3.59398	-2.68129	-1.97245	-3.414	-2.51056	-1.82932	0.01268	0.12662	0.36199
12354	8.82923	9.0281	9.15608	0.66642	0.92368	1.05136	0.56107	0.78366	0.90401	0.59617	0.90747	1.18173	8.86894	8.9512	9.03106	0.60026	0.88445	1.04522	0.54264	0.7512	0.89459	0.63864	1.01156	1.26021
16275	8.93572	9.23435	9.29994	0.81985	1.25158	1.33114	0.68687	1.08994	1.16427	0.33042	1.19835	1.33186	9.04987	9.07828	9.10817	0.94609	1.05156	1.1295	0.84973	0.92012	0.97248	0.89349	1.0147	1.12025
10679	9.46464	9.51887	9.59513	1.35195	1.3878	1.55371	1.24319	1.26228	1.40991	0.57347	0.61046	0.9138	9.49924	9.54825	9.75786	1.0016	1.55805	1.74157	0.98332	1.40138	1.56871	0.54668	1.24967	1.63361
17214	10.22829	10.25468	10.62725	0.91659	1.40391	2.06946	0.93083	1.38311	2.02843	1.58795	1.63948	2.964	10.1831	10.19597	10.21952	1.07013	1.23348	1.28815	1.11619	1.22572	1.28041	1.67274	1.75129	1.93589
23795	11.06336	11.14104	11.16336	-5.9078	-4.81368	-2.96275	-5.70638	-4.65272	-2.84188	1.54246	1.6965	1.73186	10.41299	10.42951	10.50341	-8.8978	-5.72837	-3.78915	-8.70923	-5.59159	-3.68282	-0.6518	-0.54037	0.00519
21926	11.18189	11.20137	11.24034	-21.49295	-16.94179	-5.10598	-21.28369	-16.75657	-5.00904	0.10077	0.24092	0.52132	10.84636	10.86654	11.00224	-20.29711	-15.68359	-10.44772	-20.09739	-15.50265	-10.32753	-0.88665	-0.76061	0.00114
7764	9.25121	9.31167	9.45404	0.77469	1.27205	1.36723	0.74445	1.1129	1.19781	0.87905	1.64057	1.85367	9.3368	9.38693	9.4395	1.05409	1.30045	1.45448	0.99142	1.1861	1.30052	1.61277	1.94953	2.16644
11058	9.59989	9.61831	9.71001	1.32245	1.67045	1.69272	1.26155	1.49382	1.51606	1.13874	1.77509	1.82677	9.68059	9.69443	9.70597	1.63949	1.78914	1.80299	1.51405	1.61389	1.62685	1.98569	2.21388	2.2379
25270	9.87714	9.94741	10.47074	0.14354	0.85204	1.20162	0.17208	0.85338	1.1678	0.49421	0.67024	2.20362	9.70564	9.74436	9.7797	0.77881	0.90905	1.01641	0.80044	0.92807	1.02806	0.83364	1.03308	1.19702
20344	9.61854	9.68069	9.81692	1.22078	1.68358	1.82018	1.16802	1.50975	1.65726	0.89757	1.39409	1.67891	9.63578	9.68455	9.7125	1.21895	1.46435	1.59916	1.17895	1.38124	1.48875	0.92807	1.27096	1.46724
2096	9.37017	9.42585	9.52973	0.86667	1.00983	1.08662	0.84771	0.96268	1.02234	1.24097	1.4275	1.53139	9.33035	9.38661	9.44191	0.95587	1.16103	1.38144	0.91408	1.07889	1.24294	1.66613	1.98092	2.32874
23761	10.98758	11.3742	11.40443	-9.51292	-5.47428	-3.91884	-9.38093	-5.27734	-3.75679	1.25743	2.94672	2.99061	10.54958	10.55408	10.55947	-13.82498	-10.62112	-6.66182	-13.62966	-10.46418	-6.56006	0.0829	0.0965	0.11107
16714	9.90982	9.99553	10.76674	-2.05962	0.7677	0.90278	-1.8807	0.77959	0.89954	0.95858	1.14111	1.89123	9.75679	9.82227	9.90695	-0.04228	0.4671	1.06614	0.11766	0.54104	1.0512	1.05346	1.26679	1.70724
2228	11.03791	11.59582	11.62147	-2.79807	-2.09447	-1.42975	-2.62129	-1.89105	-1.25414	2.26667	3.32916	3.38768	10.47457	10.48103	10.48798	-8.11288	-3.65825	-1.59451	-7.94878	-3.57079	-1.53663	0.05397	0.08077	0.12548
20663	8.86418	9.11009	9.26942	0.75578	0.92496	1.10759	0.644	0.81446	0.99114	0.49785	0.80683	1.12897	8.9613	9.06385	9.14094	0.69532	0.90083	1.05393	0.65139	0.7994	0.9192	0.68154	0.90548	1.12118
21971	9.46144	10.04666	10.22979	-3.24935	-0.32938	1.02265	-3.06345	-0.23916	1.01112	0.49861	1.1775	1.96808	9.19438	9.24833	9.34792	-1.45674	-0.94975	-0.38809	-1.27765	-0.80189	-0.31498	0.12807	0.37284	0.79613
15300	8.542	8.61916	8.7239	0.51721	0.57778	0.70997	0.3842	0.41956	0.54962	0.19548	0.29008	0.59262	8.77197	8.79816	8.8311	0.75116	0.83871	0.88695	0.6281	0.68083	0.71922	0.91193	1.01788	1.10129
11618	10.38023	10.4475	11.33342	0.50603	1.74736	1.79581	0.59425	1.7213	1.7635	0.86296	0.98469	1.46762	10.29062	10.3042	10.32259	2.07111	2.23161	2.32839	1.99716	2.11595	2.17971	1.72276	1.95014	2.0759
2976	9.71522	9.74133	9.85542	1.32767	1.79335	1.80536	1.29107	1.61727	1.62851	0.45936	1.12633	1.15341	9.82785	9.83662	9.84529	1.42387	1.91518	1.93575	1.37171	1.74695	1.76022	0.78725	1.58793	1.61829
1872	9.93604	10.60581	10.71388	-2.98553	-1.79492	0.98096	-2.79015	-1.67014	0.97087	1.05528	1.59	1.74056	9.71275	9.77141	9.82658	-0.06802	0.20266	0.39185	-0.02046	0.23721	0.41726	0.45483	0.89183	1.15765
4171	10.51373	11.88609	11.89221	-2.01956	-1.88928	2.15941	-1.80746	-1.68436	2.0921	1.81084	2.80338	2.81934	10.36189	10.66252	10.77724	1.359	2.41076	2.46256	1.36421	2.27934	2.35802	1.47773	2.46917	2.74314
